site,date,year,month,dayofmonth,dayofyr,coloniesperL,filbundperL,totalperL,totalperL_diff,week,light_sum,watertemp_mean,watertemp_min,watertemp_max,watertemp_median,ysi_readings,buoy_interp
midge,2012-04-23,2012,4,23,114,NA,NA,NA,NA,17,NA,9.164791667,8.91,9.61,9.16,0,1
midge,2012-04-24,2012,4,24,115,NA,NA,NA,NA,17,NA,8.950138889,8.72,9.16,8.91,0,1
midge,2012-04-25,2012,4,25,116,NA,NA,NA,NA,17,NA,8.826319444,8.66,9.16,8.78,0,1
midge,2012-04-26,2012,4,26,117,NA,NA,NA,NA,17,NA,8.829305556,8.52,9.48,8.85,0,1
midge,2012-04-27,2012,4,27,118,NA,NA,NA,NA,17,NA,8.686993007,8.52,8.91,8.66,0,1
midge,2012-04-28,2012,4,28,119,NA,NA,NA,NA,17,NA,8.570555556,8.4,8.78,8.6,0,1
midge,2012-04-29,2012,4,29,120,NA,NA,NA,NA,18,NA,8.492847222,8.27,8.72,8.46,0,1
midge,2012-04-30,2012,4,30,121,NA,NA,NA,NA,18,NA,8.691875,8.15,9.35,8.69,0,1
midge,2012-05-01,2012,5,1,122,NA,NA,NA,NA,18,NA,8.708125,8.52,9.16,8.66,0,1
midge,2012-05-02,2012,5,2,123,NA,NA,NA,NA,18,NA,8.551944444,8.46,8.6,8.52,0,1
midge,2012-05-03,2012,5,3,124,0,0,0,0,18,NA,13.89848,13.846,13.956,13.912,0,1
midge,2012-05-04,2012,5,4,125,NA,NA,NA,NA,18,NA,8.822307692,8.66,8.97,8.85,0,1
midge,2012-05-05,2012,5,5,126,NA,NA,NA,NA,18,NA,9.21972028,8.85,9.67,9.1,0,1
midge,2012-05-06,2012,5,6,127,NA,NA,NA,NA,19,NA,9.618402778,9.22,10.74,9.41,0,1
midge,2012-05-07,2012,5,7,128,NA,NA,NA,NA,19,NA,10.48486111,10.11,11.88,10.4,0,1
midge,2012-05-08,2012,5,8,129,NA,NA,NA,NA,19,NA,10.25583333,9.79,11.05,10.23,0,1
midge,2012-05-09,2012,5,9,130,NA,NA,NA,NA,19,NA,10.25472222,9.98,10.55,10.23,0,1
midge,2012-05-10,2012,5,10,131,0,0,0,0,19,NA,15.07525,14.814,15.309,15.0945,0,1
midge,2012-05-11,2012,5,11,132,NA,NA,NA,NA,19,NA,10.40118056,10.23,10.68,10.43,0,1
midge,2012-05-12,2012,5,12,133,NA,NA,NA,NA,19,NA,10.55590278,10.11,11.05,10.62,0,1
midge,2012-05-13,2012,5,13,134,NA,NA,NA,NA,20,NA,11.03319444,10.62,11.81,10.93,0,1
midge,2012-05-14,2012,5,14,135,NA,NA,NA,NA,20,NA,11.87381944,11.44,12.57,11.75,0,1
midge,2012-05-15,2012,5,15,136,NA,NA,NA,NA,20,NA,12.17979167,11.75,12.57,12.19,0,1
midge,2012-05-16,2012,5,16,137,NA,NA,NA,NA,20,NA,12.64,12,13.39,12.64,0,1
midge,2012-05-17,2012,5,17,138,0,0,0,0,20,NA,16.44353,16.145,16.805,16.37554,0,1
midge,2012-05-18,2012,5,18,139,NA,NA,NA,NA,20,NA,13.47972028,13.26,13.9,13.39,0,1
midge,2012-05-19,2012,5,19,140,NA,NA,NA,NA,20,NA,14.08770833,13.52,14.91,14.15,0,1
midge,2012-05-20,2012,5,20,141,NA,NA,NA,NA,21,NA,15.41333333,14.27,17.1,15.28,0,1
midge,2012-05-21,2012,5,21,142,NA,NA,NA,NA,21,NA,15.85090909,15.09,16.6,15.98,0,1
midge,2012-05-22,2012,5,22,143,NA,NA,NA,NA,21,NA,16.69826389,15.72,17.43,17.04,0,1
midge,2012-05-23,2012,5,23,144,NA,NA,NA,NA,21,NA,17.37965278,16.92,18.43,17.33,0,1
midge,2012-05-24,2012,5,24,145,0,0,0,0,21,NA,18.7475,18.57,19.06,18.73,0,0
midge,2012-05-25,2012,5,25,146,NA,NA,NA,NA,21,NA,18.7475,18.57,19.06,18.73,0,0
midge,2012-05-26,2012,5,26,147,NA,NA,NA,NA,21,NA,19.32083333,18.73,20.03,19.22,0,0
midge,2012-05-27,2012,5,27,148,NA,NA,NA,NA,22,NA,19.82791667,19.06,21.34,19.54,0,0
midge,2012-05-28,2012,5,28,149,NA,NA,NA,NA,22,NA,19.46291667,18.41,20.51,19.46,0,0
midge,2012-05-29,2012,5,29,150,NA,NA,NA,NA,22,NA,19.48875,19.22,19.87,19.54,0,0
midge,2012-05-30,2012,5,30,151,NA,NA,NA,NA,22,NA,20.02125,19.38,20.84,19.71,0,0
midge,2012-05-31,2012,5,31,152,0,0,0,0,22,426059.5,20.5275,20.03,21.01,20.51,0,0
midge,2012-06-01,2012,6,1,153,NA,NA,NA,NA,22,NA,19.18083333,17.77,20.03,19.3,0,0
midge,2012-06-02,2012,6,2,154,NA,NA,NA,NA,22,NA,17.92958333,16.65,19.54,17.69,0,0
midge,2012-06-03,2012,6,3,155,NA,NA,NA,NA,23,NA,17.39958333,16.65,18.09,17.44,0,0
midge,2012-06-04,2012,6,4,156,NA,NA,NA,NA,23,NA,16.40666667,14.91,16.97,16.57,0,0
midge,2012-06-05,2012,6,5,157,NA,NA,NA,NA,23,NA,16.005,15.7,16.33,16.02,0,0
midge,2012-06-06,2012,6,6,158,NA,NA,NA,NA,23,NA,16.33958333,15.86,17.28,16.255,0,0
midge,2012-06-07,2012,6,7,159,0.042441624,0.007073604,0.049515228,0.049515228,23,419299.5,17.32291667,16.81,17.93,17.125,0,0
midge,2012-06-08,2012,6,8,160,NA,NA,NA,NA,23,NA,17.88625,17.12,18.9,17.61,0,0
midge,2012-06-09,2012,6,9,161,NA,NA,NA,NA,23,NA,18.58708333,18.09,19.06,18.57,0,0
midge,2012-06-10,2012,6,10,162,NA,NA,NA,NA,24,NA,18.42708333,17.61,19.71,18.09,0,0
midge,2012-06-11,2012,6,11,163,NA,NA,NA,NA,24,NA,19.27541667,18.09,20.19,19.22,0,0
midge,2012-06-12,2012,6,12,164,NA,NA,NA,NA,24,NA,19.84833333,19.54,20.19,19.87,0,0
midge,2012-06-13,2012,6,13,165,NA,NA,NA,NA,24,NA,19.80666667,19.54,20.19,19.79,0,0
midge,2012-06-14,2012,6,14,166,0.141472081,0,0.141472081,0.091956853,24,NA,19.99125,19.22,21.01,19.71,0,0
midge,2012-06-15,2012,6,15,167,NA,NA,NA,NA,24,NA,19.3475,18.9,20.03,19.38,0,0
midge,2012-06-16,2012,6,16,168,NA,NA,NA,NA,24,NA,19.94916667,19.54,20.68,19.95,0,0
midge,2012-06-17,2012,6,17,169,NA,NA,NA,NA,25,NA,20.69375,20.03,21.34,20.595,0,0
midge,2012-06-18,2012,6,18,170,NA,NA,NA,NA,25,NA,20.63,20.35,21.01,20.68,0,0
midge,2012-06-19,2012,6,19,171,NA,NA,NA,NA,25,NA,21.11458333,20.35,22.34,20.68,0,0
midge,2012-06-20,2012,6,20,172,NA,NA,NA,NA,25,NA,22.70375,22.01,23.68,22.59,0,0
midge,2012-06-21,2012,6,21,173,0.502225886,0.007073604,0.50929949,0.36782741,25,NA,23.32166667,22.34,24.72,23.34,0,0
midge,2012-06-22,2012,6,22,174,NA,NA,NA,NA,25,NA,23.88375,23.01,24.89,23.685,0,0
midge,2012-06-23,2012,6,23,175,NA,NA,NA,NA,25,NA,23.68166667,21.17,24.72,24.03,0,0
midge,2012-06-24,2012,6,24,176,NA,NA,NA,NA,26,NA,22.76291667,21.51,23.34,22.84,0,0
midge,2012-06-25,2012,6,25,177,NA,NA,NA,NA,26,NA,22.75625,22.34,23.01,22.755,0,0
midge,2012-06-26,2012,6,26,178,NA,NA,NA,NA,26,NA,21.85375,21.17,22.34,21.84,0,0
midge,2012-06-27,2012,6,27,179,NA,NA,NA,NA,26,NA,20.71333333,20.35,21.01,20.68,0,0
midge,2012-06-28,2012,6,28,180,0.007073604,0,0.007073604,-0.502225886,26,NA,20.35291667,20.03,20.84,20.27,0,0
midge,2012-06-29,2012,6,29,181,NA,NA,NA,NA,26,NA,21.01875,20.19,22.34,20.51,0,0
midge,2012-06-30,2012,6,30,182,NA,NA,NA,NA,26,NA,22.0075,21.51,22.67,21.925,0,0
midge,2012-07-01,2012,7,1,183,NA,NA,NA,NA,27,NA,22.5625,22.01,23.34,22.51,0,0
midge,2012-07-02,2012,7,2,184,NA,NA,NA,NA,27,NA,22.4925,21.84,22.84,22.51,0,0
midge,2012-07-03,2012,7,3,185,NA,NA,NA,NA,27,NA,22.45833333,22.01,23.01,22.34,0,0
midge,2012-07-04,2012,7,4,186,NA,NA,NA,NA,27,NA,22.83,22.17,23.86,22.67,0,0
midge,2012-07-05,2012,7,5,187,0.282944161,0.021220812,0.304164973,0.297091369,27,NA,23.3575,23.01,23.86,23.34,0,0
midge,2012-07-06,2012,7,6,188,NA,NA,NA,NA,27,NA,23.36458333,22.67,24.38,23.17,0,0
midge,2012-07-07,2012,7,7,189,NA,NA,NA,NA,27,NA,23.945,23.68,24.21,23.945,0,0
midge,2012-07-08,2012,7,8,190,NA,NA,NA,NA,28,NA,23.78625,23.52,24.03,23.77,0,0
midge,2012-07-09,2012,7,9,191,NA,NA,NA,NA,28,NA,23.23,22.84,23.68,23.17,0,0
midge,2012-07-10,2012,7,10,192,NA,NA,NA,NA,28,NA,23.115,22.51,23.52,23.01,0,0
midge,2012-07-11,2012,7,11,193,NA,NA,NA,NA,28,NA,23.46541667,22.67,24.55,23.09,0,0
midge,2012-07-12,2012,7,12,194,0.084883248,0.028294416,0.113177665,-0.190987309,28,673232.2,24.44958333,23.52,25.76,24.12,0,0
midge,2012-07-13,2012,7,13,195,NA,NA,NA,NA,28,NA,25.355,24.72,26.28,25.07,0,0
midge,2012-07-14,2012,7,14,196,NA,NA,NA,NA,28,NA,25.80541667,25.42,26.11,25.845,0,0
midge,2012-07-15,2012,7,15,197,NA,NA,NA,NA,29,NA,25.45833333,24.89,25.93,25.505,0,0
midge,2012-07-16,2012,7,16,198,NA,NA,NA,NA,29,NA,25.79125,25.42,26.28,25.76,0,0
midge,2012-07-17,2012,7,17,199,NA,NA,NA,NA,29,NA,25.72583333,25.24,26.28,25.76,0,0
midge,2012-07-18,2012,7,18,200,NA,NA,NA,NA,29,NA,25.7625,25.42,26.11,25.76,0,0
midge,2012-07-19,2012,7,19,201,0.226355329,0.056588832,0.282944161,0.169766497,29,640229.3,25.04625,24.72,25.59,25.07,0,0
midge,2012-07-20,2012,7,20,202,NA,NA,NA,NA,29,NA,24.565,23.86,25.24,24.465,0,0
midge,2012-07-21,2012,7,21,203,NA,NA,NA,NA,29,NA,25.02541667,24.38,25.76,24.89,0,0
midge,2012-07-22,2012,7,22,204,NA,NA,NA,NA,30,NA,25.23375,24.72,25.76,25.155,0,0
midge,2012-07-23,2012,7,23,205,NA,NA,NA,NA,30,NA,25.45875,24.89,26.46,25.42,0,0
midge,2012-07-24,2012,7,24,206,NA,NA,NA,NA,30,NA,25.51083333,25.07,25.76,25.59,0,0
midge,2012-07-25,2012,7,25,207,NA,NA,NA,NA,30,NA,24.46541667,24.21,25.07,24.38,0,0
midge,2012-07-26,2012,7,26,208,0.40319543,0.091956852,0.495152282,0.212208121,30,198379.8,23.78625,23.34,24.21,23.86,0,0
midge,2012-07-27,2012,7,27,209,NA,NA,NA,NA,30,NA,23.46125,23.17,23.68,23.34,0,0
midge,2012-07-28,2012,7,28,210,NA,NA,NA,NA,30,NA,23.36416667,23.17,23.52,23.34,0,0
midge,2012-07-29,2012,7,29,211,NA,NA,NA,NA,31,NA,23.28458333,23.17,23.52,23.34,0,0
midge,2012-07-30,2012,7,30,212,NA,NA,NA,NA,31,NA,23.59833333,23.01,24.55,23.43,0,0
midge,2012-07-31,2012,7,31,213,NA,NA,NA,NA,31,NA,24.14916667,23.86,24.38,24.21,0,0
midge,2012-08-01,2012,8,1,214,NA,NA,NA,NA,31,NA,24.07625,23.68,24.55,24.03,0,0
midge,2012-08-02,2012,8,2,215,0.587109135,0.091956852,0.679065987,0.183913705,31,476821.2,24.86166667,24.21,25.93,24.465,0,0
midge,2012-08-03,2012,8,3,216,NA,NA,NA,NA,31,NA,25.43041667,24.89,25.93,25.42,0,0
midge,2012-08-04,2012,8,4,217,NA,NA,NA,NA,31,NA,25.495,25.07,25.93,25.42,0,0
midge,2012-08-05,2012,8,5,218,NA,NA,NA,NA,32,NA,25.53083333,25.07,25.93,25.59,0,0
midge,2012-08-06,2012,8,6,219,NA,NA,NA,NA,32,NA,25.30083333,24.89,25.59,25.24,0,0
midge,2012-08-07,2012,8,7,220,NA,NA,NA,NA,32,NA,25.13166667,24.38,25.93,24.89,0,0
midge,2012-08-08,2012,8,8,221,NA,NA,NA,NA,32,NA,25.58833333,24.89,26.46,25.42,0,0
midge,2012-08-09,2012,8,9,222,0.834685276,0.339532994,1.17421827,0.495152282,32,413540.5,25.45875,25.07,25.93,25.42,0,0
midge,2012-08-10,2012,8,10,223,NA,NA,NA,NA,32,NA,24.93625,24.72,25.42,24.89,0,0
midge,2012-08-11,2012,8,11,224,NA,NA,NA,NA,32,NA,24.70583333,24.55,24.89,24.72,0,0
midge,2012-08-12,2012,8,12,225,NA,NA,NA,NA,33,NA,24.93083333,24.55,25.42,24.805,0,0
midge,2012-08-13,2012,8,13,226,NA,NA,NA,NA,33,NA,25.16958333,24.72,25.59,25.24,0,0
midge,2012-08-14,2012,8,14,227,NA,NA,NA,NA,33,NA,25.25583333,24.72,25.76,25.155,0,0
midge,2012-08-15,2012,8,15,228,NA,NA,NA,NA,33,NA,25.49458333,24.89,26.11,25.42,0,0
midge,2012-08-16,2012,8,16,229,0.120251269,0.03536802,0.155619289,-1.018598981,33,300056.2,25.1775,24.89,25.76,25.07,0,0
midge,2012-08-17,2012,8,17,230,NA,NA,NA,NA,33,NA,24.97458333,24.38,25.42,24.89,0,0
midge,2012-08-18,2012,8,18,231,NA,NA,NA,NA,33,NA,24.8925,24.55,25.24,24.89,0,0
midge,2012-08-19,2012,8,19,232,NA,NA,NA,NA,34,NA,24.62083333,24.21,24.89,24.635,0,0
midge,2012-08-20,2012,8,20,233,NA,NA,NA,NA,34,NA,24.41333333,23.86,25.07,24.38,0,0
midge,2012-08-21,2012,8,21,234,NA,NA,NA,NA,34,NA,24.58541667,24.38,24.72,24.55,0,0
midge,2012-08-22,2012,8,22,235,NA,NA,NA,NA,34,NA,24.37083333,23.86,24.72,24.38,0,0
midge,2012-08-23,2012,8,23,236,0.275870557,0,0.275870557,0.120251269,34,216506,24.39875,23.86,24.89,24.38,0,0
midge,2012-08-24,2012,8,24,237,NA,NA,NA,NA,34,NA,24.70416667,24.03,25.42,24.465,0,0
midge,2012-08-25,2012,8,25,238,NA,NA,NA,NA,34,NA,24.49416667,24.21,25.24,24.38,0,0
midge,2012-08-26,2012,8,26,239,NA,NA,NA,NA,35,NA,24.53666667,23.86,25.42,24.38,0,0
midge,2012-08-27,2012,8,27,240,NA,NA,NA,NA,35,NA,24.75083333,24.38,25.07,24.72,0,0
midge,2012-08-28,2012,8,28,241,NA,NA,NA,NA,35,NA,24.69166667,24.38,24.89,24.72,0,0
midge,2012-08-29,2012,8,29,242,NA,NA,NA,NA,35,NA,23.94625,23.68,24.38,23.86,0,0
midge,2012-08-30,2012,8,30,243,0.679065987,0,0.679065987,0.40319543,35,225504.4,23.50625,23.17,23.86,23.52,0,0
midge,2012-08-31,2012,8,31,244,NA,NA,NA,NA,35,NA,23.08166667,22.84,23.17,23.17,0,0
midge,2012-09-01,2012,9,1,245,NA,NA,NA,NA,35,NA,23.16125,22.84,23.68,23.17,0,0
midge,2012-09-02,2012,9,2,246,NA,NA,NA,NA,36,NA,22.84041667,22.51,23.17,22.84,0,0
midge,2012-09-03,2012,9,3,247,NA,NA,NA,NA,36,NA,22.66791667,22.17,23.01,22.59,0,0
midge,2012-09-04,2012,9,4,248,NA,NA,NA,NA,36,NA,22.40083333,22.17,23.01,22.255,0,0
midge,2012-09-05,2012,9,5,249,NA,NA,NA,NA,36,NA,22.20833333,22.01,22.34,22.255,0,0
midge,2012-09-06,2012,9,6,250,0.565888323,0,0.565888323,-0.113177665,36,233889.9,22.50583333,22.17,23.34,22.34,0,0
midge,2012-09-07,2012,9,7,251,NA,NA,NA,NA,36,NA,23.07208333,22.51,23.86,22.925,0,0
midge,2012-09-08,2012,9,8,252,NA,NA,NA,NA,36,NA,22.75541667,22.34,23.17,22.67,0,0
midge,2012-09-09,2012,9,9,253,NA,NA,NA,NA,37,NA,22.20125,22.01,22.51,22.17,0,0
midge,2012-09-10,2012,9,10,254,NA,NA,NA,NA,37,NA,21.62375,21.17,22.01,21.67,0,0
midge,2012-09-11,2012,9,11,255,NA,NA,NA,NA,37,NA,20.86416667,20.68,21.17,20.84,0,0
midge,2012-09-12,2012,9,12,256,NA,NA,NA,NA,37,NA,20.99541667,20.51,21.84,20.76,0,0
midge,2012-09-13,2012,9,13,257,0.643697967,0,0.643697967,0.077809644,37,99200.6,21.37583333,20.68,22.34,21.09,0,0
midge,2012-09-14,2012,9,14,258,NA,NA,NA,NA,37,NA,21.89541667,21.34,22.84,21.755,0,0
midge,2012-09-15,2012,9,15,259,NA,NA,NA,NA,37,NA,21.73541667,21.17,22.34,21.84,0,0
midge,2012-09-16,2012,9,16,260,NA,NA,NA,NA,38,NA,20.74708333,20.51,21.01,20.68,0,0
midge,2012-09-17,2012,9,17,261,NA,NA,NA,NA,38,NA,20.59041667,20.03,21.51,20.51,0,0
midge,2012-09-18,2012,9,18,262,NA,NA,NA,NA,38,NA,20.10416667,19.87,20.84,20.03,0,0
midge,2012-09-19,2012,9,19,263,NA,NA,NA,NA,38,NA,19.71458333,19.54,19.87,19.71,0,0
midge,2012-09-20,2012,9,20,264,0.325385786,0,0.325385786,-0.318312182,38,95023.9,19.2,18.9,19.38,19.22,0,0
midge,2012-09-21,2012,9,21,265,NA,NA,NA,NA,38,NA,18.83583333,18.57,19.06,18.9,0,0
midge,2012-09-22,2012,9,22,266,NA,NA,NA,NA,38,NA,19.09666667,18.57,19.71,18.895,0,0
midge,2012-09-23,2012,9,23,267,NA,NA,NA,NA,39,NA,19.18,18.9,19.54,19.22,0,0
midge,2012-09-24,2012,9,24,268,NA,NA,NA,NA,39,NA,18.65791667,18.41,18.9,18.73,0,0
midge,2012-09-25,2012,9,25,269,NA,NA,NA,NA,39,NA,18.39,18.09,18.73,18.41,0,0
midge,2012-09-26,2012,9,26,270,NA,NA,NA,NA,39,NA,18.27666667,18.09,18.41,18.25,0,0
midge,2012-09-27,2012,9,27,271,0.021220812,0,0.021220812,-0.304164973,39,NA,18.27667,18.09,18.41,18.25,0,0
midge,2012-09-28,2012,9,28,272,NA,NA,NA,NA,39,NA,17.43958333,17.18,17.74,17.43,0,1
midge,2012-09-29,2012,9,29,273,NA,NA,NA,NA,39,NA,17.03194444,16.92,17.24,17.04,0,1
midge,2012-09-30,2012,9,30,274,NA,NA,NA,NA,40,NA,16.83354167,16.73,16.92,16.85,0,1
midge,2012-10-01,2012,10,1,275,NA,NA,NA,NA,40,NA,16.59244755,16.54,16.67,16.6,0,1
midge,2012-10-02,2012,10,2,276,NA,NA,NA,NA,40,NA,16.4925,16.42,16.6,16.48,0,1
midge,2012-10-03,2012,10,3,277,NA,NA,NA,NA,40,NA,16.44284722,16.35,16.48,16.42,0,1
midge,2012-10-04,2012,10,4,278,NA,NA,NA,NA,40,NA,16.41611111,16.35,16.42,16.42,0,1
midge,2012-10-05,2012,10,5,279,0.028294416,0,0.028294416,0.007073604,40,NA,16.899236,16.73,17.08,16.925,0,1
midge,2012-10-06,2012,10,6,280,NA,NA,NA,NA,40,NA,16.55555556,16.35,16.67,16.6,0,1
midge,2012-10-07,2012,10,7,281,NA,NA,NA,NA,41,NA,16.16118056,15.98,16.35,16.17,0,1
midge,2012-10-08,2012,10,8,282,NA,NA,NA,NA,41,NA,15.93321678,15.85,16.1,15.92,0,1
midge,2012-10-09,2012,10,9,283,NA,NA,NA,NA,41,NA,15.62868056,15.47,15.85,15.59,0,1
midge,2012-10-10,2012,10,10,284,NA,NA,NA,NA,41,NA,15.38236111,15.34,15.47,15.34,0,1
midge,2012-10-11,2012,10,11,285,NA,NA,NA,NA,41,NA,12,12,12,12,0,1
midge,2012-10-12,2012,10,12,286,NA,NA,NA,NA,41,NA,12,12,12,12,0,1
midge,2012-10-13,2012,10,13,287,NA,NA,NA,NA,41,NA,12,12,12,12,0,1
midge,2012-10-14,2012,10,14,288,NA,NA,NA,NA,42,NA,12,12,12,12,0,1
midge,2012-10-15,2012,10,15,289,NA,NA,NA,NA,42,NA,12,12,12,12,0,1
midge,2012-10-16,2012,10,16,290,NA,NA,NA,NA,42,NA,12,12,12,12,0,1
midge,2012-10-17,2012,10,17,291,NA,NA,NA,NA,42,NA,12,12,12,12,0,1
midge,2012-10-18,2012,10,18,292,NA,NA,NA,NA,42,NA,12,12,12,12,0,1
midge,2012-10-19,2012,10,19,293,NA,NA,NA,NA,42,NA,12,12,12,12,0,1
midge,2012-10-20,2012,10,20,294,NA,NA,NA,NA,42,NA,12,12,12,12,0,1
midge,2012-10-21,2012,10,21,295,NA,NA,NA,NA,43,NA,12,12,12,12,0,1
midge,2012-10-22,2012,10,22,296,NA,NA,NA,NA,43,NA,12,12,12,12,0,1
midge,2012-10-23,2012,10,23,297,NA,NA,NA,NA,43,NA,12,12,12,12,0,1
midge,2012-10-24,2012,10,24,298,NA,NA,NA,NA,43,NA,12,12,12,12,0,1
midge,2012-10-25,2012,10,25,299,NA,NA,NA,NA,43,NA,12,12,12,12,0,1
midge,2012-10-26,2012,10,26,300,NA,NA,NA,NA,43,NA,12,12,12,12,0,1
midge,2012-10-27,2012,10,27,301,NA,NA,NA,NA,43,NA,12,12,12,12,0,1
midge,2012-10-28,2012,10,28,302,NA,NA,NA,NA,44,NA,12,12,12,12,0,1
midge,2012-10-29,2012,10,29,303,NA,NA,NA,NA,44,NA,12,12,12,12,0,1
midge,2012-10-30,2012,10,30,304,NA,NA,NA,NA,44,NA,12,12,12,12,0,1
midge,2012-10-31,2012,10,31,305,NA,NA,NA,NA,44,NA,12,12,12,12,0,1
midge,2012-11-01,2012,11,1,306,NA,NA,NA,NA,44,NA,8,8,8,8,0,1
midge,2012-11-02,2012,11,2,307,NA,NA,NA,NA,44,NA,8,8,8,8,0,1
midge,2012-11-03,2012,11,3,308,NA,NA,NA,NA,44,NA,8,8,8,8,0,1
midge,2012-11-04,2012,11,4,309,NA,NA,NA,NA,45,NA,8,8,8,8,0,1
midge,2012-11-05,2012,11,5,310,NA,NA,NA,NA,45,NA,8,8,8,8,0,1
midge,2012-11-06,2012,11,6,311,NA,NA,NA,NA,45,NA,8,8,8,8,0,1
midge,2012-11-07,2012,11,7,312,NA,NA,NA,NA,45,NA,8,8,8,8,0,1
midge,2012-11-08,2012,11,8,313,NA,NA,NA,NA,45,NA,8,8,8,8,0,1
midge,2012-11-09,2012,11,9,314,NA,NA,NA,NA,45,NA,8,8,8,8,0,1
midge,2012-11-10,2012,11,10,315,NA,NA,NA,NA,45,NA,8,8,8,8,0,1
midge,2012-11-11,2012,11,11,316,NA,NA,NA,NA,46,NA,8,8,8,8,0,1
midge,2012-11-12,2012,11,12,317,NA,NA,NA,NA,46,NA,8,8,8,8,0,1
midge,2012-11-13,2012,11,13,318,NA,NA,NA,NA,46,NA,8,8,8,8,0,1
midge,2012-11-14,2012,11,14,319,NA,NA,NA,NA,46,NA,8,8,8,8,0,1
midge,2012-11-15,2012,11,15,320,NA,NA,NA,NA,46,NA,8,8,8,8,0,1
midge,2012-11-16,2012,11,16,321,NA,NA,NA,NA,46,NA,8,8,8,8,0,1
midge,2012-11-17,2012,11,17,322,NA,NA,NA,NA,46,NA,8,8,8,8,0,1
midge,2012-11-18,2012,11,18,323,NA,NA,NA,NA,47,NA,8,8,8,8,0,1
midge,2012-11-19,2012,11,19,324,NA,NA,NA,NA,47,NA,8,8,8,8,0,1
midge,2012-11-20,2012,11,20,325,NA,NA,NA,NA,47,NA,8,8,8,8,0,1
midge,2012-11-21,2012,11,21,326,NA,NA,NA,NA,47,NA,8,8,8,8,0,1
midge,2012-11-22,2012,11,22,327,NA,NA,NA,NA,47,NA,8,8,8,8,0,1
midge,2012-11-23,2012,11,23,328,NA,NA,NA,NA,47,NA,8,8,8,8,0,1
midge,2012-11-24,2012,11,24,329,NA,NA,NA,NA,47,NA,8,8,8,8,0,1
midge,2012-11-25,2012,11,25,330,NA,NA,NA,NA,48,NA,8,8,8,8,0,1
midge,2012-11-26,2012,11,26,331,NA,NA,NA,NA,48,NA,8,8,8,8,0,1
midge,2012-11-27,2012,11,27,332,NA,NA,NA,NA,48,NA,8,8,8,8,0,1
midge,2012-11-28,2012,11,28,333,NA,NA,NA,NA,48,NA,8,8,8,8,0,1
midge,2012-11-29,2012,11,29,334,NA,NA,NA,NA,48,NA,8,8,8,8,0,1
midge,2012-11-30,2012,11,30,335,NA,NA,NA,NA,48,NA,8,8,8,8,0,1
midge,2012-12-01,2012,12,1,336,NA,NA,NA,NA,48,NA,4,4,4,4,0,1
midge,2012-12-02,2012,12,2,337,NA,NA,NA,NA,49,NA,4,4,4,4,0,1
midge,2012-12-03,2012,12,3,338,NA,NA,NA,NA,49,NA,4,4,4,4,0,1
midge,2012-12-04,2012,12,4,339,NA,NA,NA,NA,49,NA,4,4,4,4,0,1
midge,2012-12-05,2012,12,5,340,NA,NA,NA,NA,49,NA,4,4,4,4,0,1
midge,2012-12-06,2012,12,6,341,NA,NA,NA,NA,49,NA,4,4,4,4,0,1
midge,2012-12-07,2012,12,7,342,NA,NA,NA,NA,49,NA,4,4,4,4,0,1
midge,2012-12-08,2012,12,8,343,NA,NA,NA,NA,49,NA,4,4,4,4,0,1
midge,2012-12-09,2012,12,9,344,NA,NA,NA,NA,50,NA,4,4,4,4,0,1
midge,2012-12-10,2012,12,10,345,NA,NA,NA,NA,50,NA,4,4,4,4,0,1
midge,2012-12-11,2012,12,11,346,NA,NA,NA,NA,50,NA,4,4,4,4,0,1
midge,2012-12-12,2012,12,12,347,NA,NA,NA,NA,50,NA,4,4,4,4,0,1
midge,2012-12-13,2012,12,13,348,NA,NA,NA,NA,50,NA,4,4,4,4,0,1
midge,2012-12-14,2012,12,14,349,NA,NA,NA,NA,50,NA,4,4,4,4,0,1
midge,2012-12-15,2012,12,15,350,NA,NA,NA,NA,50,NA,4,4,4,4,0,1
midge,2012-12-16,2012,12,16,351,NA,NA,NA,NA,51,NA,4,4,4,4,0,1
midge,2012-12-17,2012,12,17,352,NA,NA,NA,NA,51,NA,4,4,4,4,0,1
midge,2012-12-18,2012,12,18,353,NA,NA,NA,NA,51,NA,4,4,4,4,0,1
midge,2012-12-19,2012,12,19,354,NA,NA,NA,NA,51,NA,4,4,4,4,0,1
midge,2012-12-20,2012,12,20,355,NA,NA,NA,NA,51,NA,4,4,4,4,0,1
midge,2012-12-21,2012,12,21,356,NA,NA,NA,NA,51,NA,4,4,4,4,0,1
midge,2012-12-22,2012,12,22,357,NA,NA,NA,NA,51,NA,4,4,4,4,0,1
midge,2012-12-23,2012,12,23,358,NA,NA,NA,NA,52,NA,4,4,4,4,0,1
midge,2012-12-24,2012,12,24,359,NA,NA,NA,NA,52,NA,4,4,4,4,0,1
midge,2012-12-25,2012,12,25,360,NA,NA,NA,NA,52,NA,4,4,4,4,0,1
midge,2012-12-26,2012,12,26,361,NA,NA,NA,NA,52,NA,4,4,4,4,0,1
midge,2012-12-27,2012,12,27,362,NA,NA,NA,NA,52,NA,4,4,4,4,0,1
midge,2012-12-28,2012,12,28,363,NA,NA,NA,NA,52,NA,4,4,4,4,0,1
midge,2012-12-29,2012,12,29,364,NA,NA,NA,NA,52,NA,4,4,4,4,0,1
